,InterestID
1514895672,142
522557398,167
522557398,4
522557398,7
522557398,29
522557398,66
522557398,72
1296094726,9
1296094726,174
1296094726,77
1296094726,173
1296094726,96
1296094726,133
1296094726,76
1296094726,86
1296094726,92
1296094726,105
1296094726,110
1296094726,146
1296094726,164
1296094726,171
1296094726,64
1296094726,69
1296094726,97
1296094726,2
1296094726,4
1296094726,8
1296094726,29
1296094726,45
1296094726,46
1296094726,78
1296094726,132
1296094726,153
418261250,60
418261250,88
418261250,159
418261250,2
418261250,4
418261250,7
418261250,8
418261250,78
418261250,132
418261250,72
418261250,120
418261250,121
418261250,181
418261250,182
418261250,186
418261250,189
1109062812,129
1109062812,130
1109062812,136
1109062812,156
1109062812,29
1109062812,45
1109062812,126
1109062812,5
1109062812,27
1109062812,33
1109062812,80
1109062812,112
1109062812,187
1109062812,188
1109062812,202
1993211081,157
1993211081,3
1993211081,177
1993211081,75
1993211081,79
1993211081,129
1993211081,136
1993211081,2
1993211081,4
1993211081,29
1993211081,45
1993211081,132
1993211081,5
1993211081,16
1993211081,40
1993211081,47
1993211081,85
1993211081,148
1993211081,180
1993211081,182
1993211081,183
1993211081,186
1993211081,207
1993211081,196
1993211081,199
1993211081,202
1514895672,146
1514895672,151
1514895672,171
1514895672,11
1514895672,54
1514895672,58
1514895672,69
1514895672,93
1514895672,108
1514895672,122
1514895672,134
1514895672,157
1514895672,158
1514895672,166
1514895672,167
1514895672,172
1514895672,68
1514895672,129
1514895672,130
1514895672,156
1514895672,2
1514895672,4
1514895672,29
1514895672,126
1514895672,132
1514895672,153
1514895672,72
725913638,73
2031424471,80
2031424471,85
2031424471,124
2031424471,183
2031424471,207
2031424471,196
2031424471,202
233498301,21
233498301,77
233498301,82
233498301,96
233498301,133
233498301,150
233498301,26
233498301,32
233498301,76
233498301,83
233498301,92
233498301,105
233498301,144
233498301,146
233498301,151
233498301,11
233498301,69
233498301,93
233498301,97
233498301,122
233498301,167
233498301,79
233498301,130
233498301,138
233498301,4
233498301,7
233498301,29
233498301,132
233498301,5
233498301,28
233498301,80
233498301,85
233498301,112
233498301,124
233498301,196
233498301,202
590740249,167
590740249,51
590740249,68
590740249,129
590740249,137
590740249,2
590740249,4
590740249,20
590740249,29
590740249,78
590740249,125
590740249,126
590740249,27
250202240,73
250202240,114
250202240,32
250202240,71
250202240,86
250202240,146
250202240,171
250202240,69
250202240,93
250202240,108
250202240,134
250202240,167
250202240,13
250202240,60
250202240,129
250202240,2
250202240,45
250202240,46
250202240,125
250202240,126
250202240,33
250202240,112
250202240,184
250202240,187
250202240,188
250202240,190
250202240,194
250202240,202
250202240,203
1171241537,21
1171241537,118
1171241537,133
1171241537,56
1171241537,86
1171241537,53
1171241537,58
1171241537,64
1171241537,69
1171241537,94
1171241537,167
1171241537,37
1171241537,57
1171241537,129
1171241537,159
1171241537,2
1171241537,4
1339323533,58
1339323533,64
1339323533,69
1339323533,94
1339323533,157
1339323533,167
1339323533,14
1339323533,177
1339323533,51
1339323533,57
590740249,33
590740249,72
590740249,121
590740249,180
590740249,184
590740249,195
590740249,196
590740249,202
590740249,204
1621611226,179
1621611226,164
1621611226,108
1621611226,134
1621611226,157
1621611226,147
1621611226,2
1621611226,29
1621611226,72
1621611226,85
1621611226,90
1621611226,120
1621611226,121
1621611226,181
1621611226,187
1621611226,199
1171241537,29
1171241537,78
1171241537,132
1171241537,153
1171241537,72
1171241537,120
1171241537,181
1171241537,182
1171241537,184
1171241537,186
3939651,21
3939651,103
3939651,83
3939651,171
3939651,11
3939651,69
3939651,93
3939651,97
3939651,122
3939651,134
3939651,157
3939651,158
1528868646,176
1528868646,21
1528868646,83
1528868646,53
1664896281,143
1664896281,208
1664896281,44
1664896281,56
1664896281,71
1664896281,86
1664896281,53
1664896281,54
1664896281,58
1664896281,64
1664896281,69
1664896281,134
1664896281,157
1664896281,166
1664896281,167
1664896281,14
1664896281,138
1664896281,156
1664896281,2
1664896281,4
1664896281,7
1664896281,8
1664896281,29
1664896281,132
1171241537,187
1171241537,191
1171241537,196
1171241537,197
1171241537,202
1339323533,60
1339323533,65
1339323533,129
1339323533,136
1339323533,2
1339323533,4
1339323533,29
1339323533,78
1339323533,132
1339323533,153
1339323533,5
1339323533,27
1339323533,33
1339323533,72
1339323533,112
1339323533,121
1339323533,124
1339323533,181
1339323533,182
1339323533,186
1339323533,187
1339323533,207
1339323533,188
1339323533,196
1339323533,202
1339323533,204
3939651,167
3939651,140
3939651,2
3939651,29
3939651,46
3939651,126
3939651,5
3939651,112
3939651,120
3939651,182
3939651,183
3939651,187
3939651,188
3939651,202
3939651,203
2036359499,180
2036359499,181
2036359499,182
2024727810,21
2024727810,31
2024727810,143
2024727810,32
2024727810,83
2024727810,146
2024727810,151
2024727810,164
2024727810,171
2024727810,10
2024727810,69
2024727810,94
2024727810,134
2024727810,157
361761400,132
2024727810,167
2024727810,172
2024727810,147
2024727810,178
2024727810,29
2024727810,46
2024727810,125
2024727810,126
2024727810,112
2024727810,121
361761400,5
361761400,27
361761400,28
361761400,72
361761400,80
361761400,85
361761400,90
361761400,120
361761400,124
361761400,182
361761400,205
361761400,190
361761400,196
361761400,202
1559637764,103
1559637764,32
1559637764,56
1559637764,87
1559637764,69
1559637764,93
1559637764,166
1559637764,75
1559637764,29
1559637764,46
1559637764,125
1559637764,126
1559637764,72
1559637764,120
1559637764,141
1559637764,186
1559637764,187
2024727810,181
2024727810,203
452274841,35
452274841,50
452274841,61
452274841,77
452274841,91
452274841,107
452274841,109
452274841,139
452274841,32
452274841,44
452274841,76
452274841,83
452274841,92
452274841,106
452274841,110
452274841,146
452274841,171
452274841,10
452274841,69
452274841,93
452274841,108
452274841,122
452274841,157
452274841,166
452274841,167
452274841,172
452274841,147
452274841,45
452274841,46
452274841,78
452274841,81
452274841,153
452274841,5
452274841,16
452274841,80
452274841,180
452274841,207
452274841,191
452274841,195
452274841,196
452274841,202
1034488573,136
1034488573,147
1034488573,156
1034488573,165
1034488573,2
1034488573,20
1034488573,29
1034488573,45
1034488573,78
1034488573,27
1034488573,40
1034488573,72
1034488573,112
1034488573,120
1034488573,121
1034488573,181
1034488573,182
1034488573,184
1034488573,186
1034488573,188
1034488573,195
1034488573,202
1034488573,204
337750156,138
337750156,2
337750156,4
337750156,29
337750156,46
337750156,125
337750156,126
337750156,33
337750156,72
337750156,112
337750156,121
1998561716,172
1998561716,129
1998561716,29
1998561716,153
1998561716,33
1998561716,112
1998561716,184
1998561716,188
1998561716,190
1998561716,202
82023098,27
82023098,80
82023098,124
82023098,191
82023098,196
82023098,202
1873135750,126
1873135750,153
1873135750,5
1873135750,27
1873135750,28
1873135750,72
1559637764,189
1559637764,194
1559637764,204
1911249834,138
2124620396,61
2124620396,82
2124620396,103
2124620396,26
2124620396,56
2124620396,146
2124620396,164
2124620396,11
2124620396,69
2124620396,93
2124620396,134
2124620396,157
2124620396,166
2124620396,147
2124620396,2
2124620396,46
2124620396,78
2124620396,153
2124620396,33
2124620396,72
2124620396,112
2124620396,180
2124620396,184
2124620396,187
2124620396,188
2124620396,195
2124620396,196
208554730,73
208554730,77
208554730,107
208554730,109
208554730,32
208554730,83
208554730,92
208554730,110
208554730,123
208554730,146
208554730,53
208554730,58
208554730,69
208554730,93
208554730,94
208554730,157
208554730,167
208554730,13
208554730,14
208554730,60
208554730,65
208554730,138
208554730,159
208554730,2
208554730,29
208554730,27
208554730,186
208554730,202
543885562,166
543885562,167
543885562,57
543885562,129
101151020,173
101151020,96
101151020,150
101151020,32
101151020,83
101151020,86
101151020,151
101151020,164
101151020,58
101151020,69
101151020,94
101151020,158
101151020,166
202967243,49
202967243,150
202967243,32
202967243,92
202967243,146
202967243,151
202967243,10
202967243,69
202967243,93
202967243,108
202967243,134
202967243,157
202967243,166
202967243,167
202967243,7
202967243,20
202967243,29
202967243,125
202967243,126
202967243,187
202967243,188
202967243,189
202967243,196
202967243,199
202967243,203
476892937,171
476892937,58
1620253887,103
1620253887,32
1620253887,71
1620253887,86
1620253887,92
1620253887,123
1620253887,146
1620253887,10
1620253887,58
1620253887,69
1620253887,93
1620253887,94
1620253887,108
1620253887,134
1620253887,157
1620253887,166
1620253887,138
1620253887,2
1620253887,4
1620253887,7
1620253887,29
1620253887,125
1620253887,132
1620253887,153
1620253887,5
1620253887,27
1620253887,33
1620253887,72
1620253887,112
1620253887,120
1620253887,121
1620253887,124
1620253887,181
1620253887,184
1620253887,187
1620253887,188
1620253887,202
1645122462,65
1645122462,2
1645122462,4
1645122462,7
1645122462,20
1645122462,29
1645122462,45
1645122462,46
1645122462,62
1645122462,125
1645122462,126
1645122462,132
1645122462,5
1645122462,27
1645122462,33
1645122462,72
1645122462,90
1645122462,112
1645122462,119
1645122462,121
1645122462,124
1645122462,187
1645122462,196
476892937,69
476892937,93
476892937,94
476892937,134
476892937,2
476892937,29
476892937,125
476892937,126
476892937,33
476892937,112
476892937,188
476892937,203
829431222,196
829431222,202
101151020,3
101151020,13
101151020,60
101151020,65
101151020,98
101151020,129
101151020,147
101151020,149
1645122462,202
101151020,156
1433665284,57
1433665284,129
1433665284,136
1433665284,27
1433665284,72
1433665284,121
101151020,2
101151020,29
101151020,45
101151020,46
101151020,90
1513375321,58
1513375321,64
1513375321,69
101151020,112
101151020,120
101151020,124
101151020,180
101151020,183
101151020,188
101151020,195
101151020,196
101151020,199
101151020,202
101151020,203
1513375321,93
1513375321,94
1513375321,167
1513375321,13
1513375321,14
1513375321,17
1513375321,60
1513375321,149
1513375321,156
1513375321,2
1513375321,20
1513375321,29
1513375321,33
1513375321,112
1513375321,120
1513375321,121
1513375321,181
1513375321,183
1513375321,184
1513375321,185
1513375321,190
1513375321,197
1513375321,199
1513375321,202
1513375321,203
2079582573,11
2079582573,54
2079582573,58
2079582573,69
2079582573,94
2079582573,134
2079582573,157
2079582573,167
2079582573,129
2079582573,156
2079582573,29
2079582573,78
2079582573,125
2079582573,126
2079582573,187
1349371391,21
1349371391,73
1349371391,103
1349371391,56
1349371391,71
1349371391,83
1349371391,171
1349371391,11
1349371391,58
1349371391,64
1349371391,69
1349371391,94
1349371391,122
1349371391,167
1349371391,13
1349371391,14
1349371391,17
1349371391,57
1349371391,60
1349371391,65
1349371391,130
1349371391,136
1349371391,137
1349371391,138
1349371391,147
1349371391,149
1349371391,159
1349371391,165
1349371391,168
1349371391,2
1349371391,4
1349371391,7
1349371391,20
1349371391,29
1349371391,46
1349371391,78
1349371391,132
1349371391,153
1349371391,5
1349371391,27
1349371391,28
1349371391,33
1349371391,121
1349371391,124
1349371391,186
1349371391,207
1349371391,205
1349371391,196
1349371391,197
1349371391,199
1349371391,200
1349371391,202
1349371391,204
748449609,77
748449609,103
748449609,107
748449609,118
748449609,139
748449609,71
748449609,86
748449609,146
748449609,58
748449609,69
748449609,93
748449609,94
748449609,122
748449609,134
748449609,157
748449609,167
748449609,14
748449609,129
748449609,130
748449609,138
748449609,165
748449609,2
748449609,7
748449609,78
748449609,125
748449609,126
748449609,5
748449609,40
748449609,72
748449609,80
748449609,121
748449609,180
748449609,188
748449609,191
748449609,196
332430300,76
332430300,135
332430300,142
332430300,171
332430300,64
332430300,93
332430300,97
332430300,167
332430300,140
332430300,165
332430300,29
332430300,78
332430300,126
332430300,5
332430300,27
332430300,80
332430300,124
332430300,180
332430300,187
332430300,205
332430300,201
332430300,204
137994642,9
162233947,103
162233947,56
162233947,83
162233947,142
162233947,146
162233947,171
162233947,54
162233947,58
162233947,69
162233947,94
162233947,134
162233947,157
162233947,158
162233947,14
162233947,88
162233947,129
162233947,156
162233947,29
162233947,126
162233947,40
162233947,72
162233947,121
162233947,182
162233947,187
162233947,189
162233947,202
317321135,199
218752479,69
218752479,167
218752479,13
218752479,60
218752479,149
218752479,2
218752479,4
218752479,29
218752479,132
218752479,124
218752479,181
218752479,184
218752479,187
218752479,207
218752479,189
218752479,199
218752479,201
218752479,202
1824778956,29
1824778956,45
1824778956,62
1824778956,125
1824778956,126
1824778956,132
137994642,21
137994642,32
137994642,56
137994642,71
137994642,86
137994642,146
137994642,164
137994642,171
137994642,54
137994642,58
137994642,69
137994642,93
137994642,94
137994642,97
137994642,108
137994642,157
137994642,167
137994642,14
137994642,37
137994642,57
137994642,75
137994642,140
137994642,156
137994642,2
137994642,29
137994642,46
137994642,78
137994642,125
137994642,126
137994642,33
137994642,40
137994642,72
137994642,112
137994642,121
137994642,184
137994642,187
137994642,197
137994642,200
1458866958,31
394361845,58
394361845,69
394361845,13
394361845,14
394361845,138
394361845,2
394361845,29
394361845,78
394361845,33
772614997,49
772614997,50
772614997,114
772614997,133
772614997,32
772614997,56
772614997,76
772614997,86
772614997,123
772614997,146
772614997,164
772614997,10
772614997,11
772614997,58
772614997,69
772614997,108
772614997,122
772614997,157
772614997,166
772614997,167
772614997,37
772614997,57
772614997,129
772614997,137
772614997,138
772614997,165
772614997,2
772614997,4
772614997,8
772614997,20
772614997,29
772614997,46
772614997,125
772614997,126
772614997,153
772614997,5
772614997,16
772614997,40
772614997,66
772614997,112
772614997,124
772614997,180
772614997,184
772614997,188
772614997,197
772614997,201
1688677822,32
1688677822,86
1688677822,10
1688677822,54
1688677822,64
1688677822,69
1688677822,93
1688677822,94
1688677822,167
997766611,176
997766611,21
997766611,31
997766611,61
997766611,82
997766611,160
997766611,56
997766611,71
997766611,86
997766611,58
997766611,69
997766611,93
997766611,94
997766611,134
997766611,57
997766611,130
997766611,165
997766611,2
997766611,29
997766611,46
997766611,78
997766611,126
997766611,33
997766611,112
997766611,120
997766611,121
997766611,124
997766611,184
997766611,188
997766611,190
997766611,197
997766611,203
1048093748,9
1048093748,25
1048093748,39
1048093748,10
1048093748,58
327995707,21
327995707,133
327995707,56
327995707,71
327995707,86
327995707,54
327995707,58
327995707,69
327995707,134
327995707,57
327995707,124
327995707,188
327995707,204
2028072058,103
2028072058,54
2028072058,58
1048093748,69
1048093748,108
1048093748,134
1048093748,181
1048093748,184
1048093748,187
1048093748,188
1048093748,195
345482065,114
345482065,118
345482065,133
345482065,56
345482065,76
345482065,83
345482065,86
1688677822,13
1688677822,14
1688677822,60
1688677822,65
1688677822,7
1688677822,29
1688677822,45
1688677822,46
1688677822,81
1688677822,132
1688677822,5
1688677822,72
2028072058,93
2028072058,134
1688677822,120
154263244,9
154263244,176
154263244,31
154263244,50
154263244,118
154263244,143
154263244,83
154263244,86
154263244,87
154263244,164
154263244,10
154263244,53
154263244,58
154263244,64
154263244,167
154263244,172
154263244,14
2028072058,157
2028072058,167
2028072058,14
2028072058,5
2028072058,33
2028072058,120
2028072058,187
2028072058,188
2028072058,197
2028072058,202
106131497,9
106131497,176
106131497,103
106131497,104
106131497,114
106131497,160
106131497,56
106131497,71
106131497,83
106131497,171
106131497,53
106131497,58
106131497,64
106131497,69
106131497,93
106131497,94
106131497,157
106131497,167
106131497,3
106131497,13
106131497,14
106131497,18
106131497,57
106131497,60
106131497,129
106131497,137
106131497,147
106131497,156
106131497,2
106131497,4
106131497,29
106131497,78
106131497,132
106131497,153
106131497,5
1903892940,153
1903892940,27
1903892940,72
1903892940,186
1903892940,187
1903892940,191
345482065,171
345482065,53
345482065,58
345482065,64
345482065,69
345482065,93
345482065,94
345482065,167
345482065,18
345482065,60
345482065,138
345482065,149
345482065,2
345482065,29
345482065,78
345482065,72
345482065,121
106131497,27
106131497,72
106131497,112
106131497,121
106131497,124
106131497,180
345482065,187
345482065,207
345482065,205
345482065,188
345482065,191
345482065,196
345482065,197
345482065,202
106131497,186
106131497,207
106131497,205
106131497,199
106131497,202
106131497,204
1185741492,77
1185741492,107
1185741492,109
1185741492,143
1185741492,12
1185741492,32
1185741492,179
1185741492,56
1185741492,71
1185741492,76
1185741492,83
1185741492,86
1185741492,87
1185741492,92
1185741492,106
1185741492,110
1185741492,146
1185741492,171
1185741492,53
1185741492,58
1185741492,64
1185741492,69
1185741492,93
1185741492,94
1185741492,97
1185741492,134
1185741492,157
1185741492,166
1185741492,167
1185741492,13
1185741492,14
1185741492,57
1185741492,60
1185741492,65
1185741492,2
1185741492,4
1185741492,7
1185741492,20
1185741492,29
1185741492,45
1185741492,46
1185741492,132
1185741492,5
1185741492,27
1185741492,28
1185741492,40
1185741492,72
1185741492,85
1185741492,90
1185741492,112
1185741492,120
1185741492,121
1185741492,124
1185741492,148
1185741492,183
1185741492,184
1185741492,196
1185741492,199
1185741492,202
1238153800,97
1238153800,157
1238153800,166
1238153800,167
1238153800,57
1238153800,29
1238153800,46
1238153800,78
1238153800,126
1030384018,114
1030384018,83
1030384018,69
1030384018,94
1030384018,13
1030384018,14
1030384018,60
1030384018,147
1030384018,168
1645122462,9
1645122462,118
1645122462,32
1645122462,44
1645122462,56
1645122462,71
1645122462,76
1645122462,86
1645122462,92
1645122462,106
1645122462,110
1645122462,123
1645122462,144
1645122462,146
1645122462,164
1645122462,171
1645122462,10
1645122462,11
1645122462,54
1645122462,58
1645122462,69
1645122462,108
1645122462,122
1645122462,157
1645122462,166
1645122462,167
1645122462,172
1645122462,57
1528868646,58
1528868646,69
1528868646,94
1528868646,167
1528868646,13
1528868646,14
1528868646,60
1528868646,2
1528868646,29
1528868646,5
1528868646,33
1528868646,72
1528868646,120
1528868646,121
1528868646,181
1528868646,187
1528868646,189
1528868646,191
1528868646,196
1528868646,202
432301054,46
432301054,62
432301054,78
2083812839,174
2083812839,118
2083812839,32
2083812839,71
2083812839,105
2083812839,171
2083812839,11
2083812839,54
2083812839,172
2083812839,14
2083812839,156
2083812839,165
2083812839,29
2083812839,45
2083812839,125
2083812839,33
2083812839,90
2083812839,120
2083812839,124
2083812839,180
2083812839,181
2083812839,183
2083812839,187
2083812839,188
2083812839,190
2083812839,191
432301054,125
432301054,126
432301054,132
432301054,153
432301054,5
432301054,33
432301054,112
432301054,180
432301054,182
1894761597,2
1894761597,29
1894761597,33
1894761597,120
1894761597,121
1894761597,124
1894761597,186
1894761597,191
1894761597,204
1986922523,126
1912011187,190
1912011187,204
1123702070,171
1123702070,53
1123702070,64
432301054,186
432301054,187
432301054,188
950036554,25
950036554,26
950036554,71
950036554,142
950036554,146
950036554,171
950036554,10
950036554,58
950036554,69
950036554,93
950036554,94
950036554,134
950036554,157
950036554,166
240870371,203
343735054,120
343735054,121
454921993,171
454921993,58
454921993,64
454921993,69
454921993,93
454921993,94
454921993,134
454921993,157
454921993,167
454921993,14
454921993,51
454921993,129
454921993,130
454921993,159
1053167836,32
1053167836,92
1053167836,123
1053167836,146
1053167836,171
1053167836,11
1053167836,69
1718341462,77
1718341462,114
1718341462,118
1718341462,147
599128476,21
599128476,61
599128476,77
599128476,91
599128476,107
599128476,109
599128476,56
599128476,86
599128476,92
599128476,110
599128476,144
599128476,146
599128476,58
599128476,93
599128476,94
599128476,13
599128476,14
599128476,65
599128476,33
599128476,72
599128476,202
892547217,21
892547217,31
892547217,83
892547217,106
892547217,11
892547217,69
892547217,65
892547217,138
1993211081,21
1993211081,31
1993211081,96
1993211081,150
1993211081,12
1993211081,179
1993211081,83
1993211081,92
1993211081,127
1993211081,146
1993211081,151
1993211081,171
1993211081,64
1993211081,69
1993211081,93
1993211081,94
454943326,160
454943326,32
454943326,56
454943326,71
454943326,83
454943326,86
454943326,92
454943326,146
454943326,171
454943326,10
454943326,11
454943326,54
454943326,58
454943326,69
454943326,93
454943326,94
454943326,108
454943326,122
454943326,134
454943326,157
454943326,166
454943326,167
454943326,37
454943326,129
454943326,130
454943326,147
454943326,149
454943326,165
454943326,2
454943326,20
454943326,29
454943326,46
454943326,125
454943326,126
454943326,5
454943326,27
454943326,33
454943326,72
454943326,112
454943326,120
454943326,121
454943326,124
454943326,180
454943326,183
454943326,184
454943326,185
454943326,187
454943326,188
454943326,190
454943326,195
454943326,199
454943326,202
454943326,203
454943326,204
1528279950,69
1528279950,93
1528279950,94
88711107,150
295962171,7
2086651102,27
2086651102,33
2086651102,72
2086651102,112
2086651102,121
2086651102,186
2086651102,187
2086651102,189
2086651102,196
2086651102,202
1497165284,21
116881411,82
1237720731,104
1237720731,32
1237720731,56
1237720731,86
1237720731,92
1237720731,146
1237720731,171
1237720731,58
1237720731,69
1237720731,93
1237720731,94
1237720731,122
1237720731,134
1237720731,157
767696151,61
767696151,77
767696151,173
767696151,114
767696151,133
767696151,160
767696151,32
767696151,76
767696151,86
767696151,92
767696151,146
767696151,171
767696151,10
767696151,11
767696151,58
767696151,69
767696151,108
767696151,122
767696151,157
767696151,166
767696151,167
767696151,57
767696151,147
767696151,2
767696151,4
767696151,7
767696151,29
767696151,45
767696151,126
767696151,5
767696151,27
767696151,112
767696151,124
767696151,181
767696151,183
767696151,184
767696151,187
767696151,188
767696151,194
767696151,199
767696151,203
1730211090,114
1730211090,133
1730211090,32
1730211090,71
1730211090,86
1730211090,123
1730211090,146
1730211090,11
1730211090,58
1730211090,69
1730211090,94
1730211090,134
1730211090,157
1730211090,166
1730211090,167
1730211090,7
1730211090,29
1730211090,125
1730211090,126
1730211090,66
1730211090,72
1730211090,80
1730211090,112
1730211090,181
1730211090,183
1730211090,187
1730211090,188
1730211090,202
1960857044,11
1960857044,69
1960857044,157
1960857044,166
1960857044,167
1960857044,2
1960857044,4
1960857044,7
1960857044,29
1960857044,126
1960857044,112
1960857044,183
1960857044,187
1960857044,194
1960857044,199
1960857044,202
1993211081,97
1843068402,9
1843068402,174
1843068402,50
1843068402,91
1843068402,118
1843068402,56
1843068402,145
1843068402,146
1843068402,164
1843068402,10
1843068402,11
1843068402,54
1843068402,58
1843068402,69
1843068402,93
1843068402,122
1843068402,134
1843068402,157
1843068402,158
1843068402,167
1843068402,136
1843068402,138
1843068402,147
1843068402,149
1843068402,2
1843068402,4
1843068402,29
1843068402,46
1843068402,62
1843068402,78
1843068402,81
1843068402,125
1843068402,126
1843068402,132
1843068402,153
1843068402,5
1843068402,72
1843068402,80
1843068402,119
1843068402,120
1092431948,9
1092431948,96
1092431948,133
1092431948,32
1092431948,86
1092431948,10
1092431948,93
1092431948,122
1092431948,158
1092431948,167
1092431948,172
1092431948,78
1092431948,81
1092431948,125
1092431948,126
1092431948,153
1092431948,5
1092431948,80
1092431948,119
1092431948,120
1092431948,121
1092431948,124
1092431948,183
1092431948,191
1092431948,195
1313567048,35
1313567048,61
1313567048,73
1313567048,82
1313567048,109
1313567048,133
1313567048,92
1313567048,110
1313567048,146
1313567048,69
1313567048,122
1313567048,157
1313567048,167
1313567048,172
1313567048,2
1313567048,4
1313567048,7
1313567048,20
1313567048,29
1313567048,45
1313567048,62
1313567048,81
1313567048,132
1313567048,5
1313567048,27
1313567048,80
1313567048,85
1313567048,183
1313567048,187
1758796351,124
774814037,151
774814037,141
1162918115,158
1162918115,167
1162918115,29
1162918115,45
1162918115,46
1162918115,125
1162918115,126
1162918115,27
1162918115,28
1162918115,40
1162918115,112
1162918115,124
1162918115,181
1162918115,183
1162918115,184
1162918115,187
1162918115,194
1162918115,203
1152745461,83
1152745461,53
1152745461,58
1152745461,64
1152745461,69
1152745461,94
1152745461,167
1152745461,3
1152745461,14
1152745461,18
1152745461,60
1152745461,65
1962631301,186
1152745461,138
1325916747,134
407842512,133
1437100248,202
1437100248,203
2071169494,112
2071169494,184
2071169494,187
2071169494,188
1519030200,112
1520717987,69
1497165284,203
1355299576,4
2003353983,50
1313895429,72
1313895429,80
1313895429,112
1313895429,121
1313895429,184
1313895429,187
1313895429,205
1313567048,189
1313567048,191
1313567048,196
1313567048,199
1313567048,202
1313895429,188
1313895429,189
1313895429,191
1313895429,199
1313895429,202
1313895429,203
337750156,61
337750156,114
337750156,32
337750156,56
337750156,71
337750156,86
337750156,123
337750156,146
337750156,171
337750156,11
337750156,58
337750156,69
337750156,93
337750156,94
337750156,157
337750156,167
337750156,13
337750156,14
337750156,60
337750156,75
1101127064,21
1101127064,56
1101127064,146
1101127064,164
1101127064,10
1101127064,11
1101127064,54
1101127064,58
1101127064,69
1101127064,94
1101127064,134
1101127064,57
1101127064,129
1101127064,130
1101127064,138
1101127064,156
1101127064,165
1101127064,2
1101127064,29
1101127064,78
1101127064,153
33344014,49
33344014,56
33344014,83
33344014,86
33344014,58
33344014,64
33344014,69
33344014,167
33344014,14
33344014,57
33344014,60
33344014,137
33344014,159
33344014,2
33344014,4
33344014,29
33344014,72
33344014,112
33344014,120
33344014,121
33344014,181
33344014,186
33344014,199
33344014,202
33344014,204
1152745461,156
1152745461,2
1152745461,4
1152745461,7
1152745461,29
88381039,103
88381039,114
88381039,32
88381039,56
88381039,71
88381039,83
88381039,123
88381039,142
88381039,146
88381039,69
88381039,134
577927764,114
577927764,118
577927764,133
577927764,26
577927764,32
577927764,76
577927764,83
577927764,171
577927764,69
577927764,134
577927764,158
577927764,166
577927764,167
577927764,130
577927764,165
577927764,29
577927764,46
577927764,78
577927764,125
577927764,126
577927764,153
577927764,33
577927764,112
577927764,120
577927764,121
577927764,187
577927764,197
577927764,202
239748271,103
88381039,157
88381039,158
88381039,166
88381039,167
88381039,130
88381039,165
88381039,20
88381039,29
88381039,46
88381039,78
88381039,126
88381039,33
88381039,66
88381039,112
88381039,120
88381039,121
88381039,187
88381039,188
88381039,202
1237720731,166
1237720731,167
1237720731,14
1237720731,57
1237720731,129
1237720731,203
897569338,143
897569338,83
897569338,146
897569338,171
897569338,53
897569338,64
897569338,94
897569338,157
897569338,158
897569338,167
897569338,13
897569338,14
897569338,18
897569338,60
1299925364,13
1299925364,14
1299925364,60
1299925364,65
1299925364,75
1299925364,72
1299925364,112
1299925364,186
1299925364,191
1299925364,202
317321135,32
317321135,44
317321135,86
317321135,146
317321135,10
317321135,69
317321135,157
317321135,167
317321135,2
908343941,4
908343941,29
908343941,46
908343941,62
1213079122,58
1213079122,69
1213079122,122
1213079122,134
1213079122,166
1213079122,167
1213079122,57
1213079122,65
1213079122,137
1213079122,138
459767643,21
459767643,31
459767643,73
459767643,82
459767643,91
459767643,71
459767643,83
459767643,92
459767643,146
459767643,58
459767643,64
459767643,69
459767643,93
459767643,122
459767643,167
459767643,13
459767643,14
459767643,57
459767643,65
459767643,88
459767643,137
459767643,138
459767643,2
459767643,29
459767643,45
459767643,78
459767643,27
459767643,33
459767643,72
459767643,182
459767643,186
459767643,196
459767643,199
459767643,202
1876167376,31
1876167376,50
1876167376,73
1876167376,77
1876167376,118
1876167376,143
1876167376,160
1876167376,32
1876167376,56
1876167376,76
1876167376,83
1876167376,92
1876167376,123
1876167376,146
1876167376,58
1876167376,69
1876167376,93
1876167376,94
1876167376,97
1876167376,122
1876167376,14
1876167376,57
1876167376,138
1876167376,156
1876167376,5
1876167376,72
1876167376,121
1876167376,124
1876167376,182
1876167376,184
1876167376,187
1876167376,207
1876167376,189
1876167376,191
1876167376,196
1876167376,199
1876167376,202
1876167376,204
908343941,125
908343941,126
120345901,77
120345901,114
120345901,133
120345901,32
120345901,39
120345901,44
120345901,71
120345901,76
120345901,92
120345901,146
120345901,171
120345901,10
120345901,11
120345901,54
120345901,58
108449273,2
108449273,46
309148910,26
309148910,32
309148910,76
309148910,86
309148910,105
309148910,123
309148910,146
309148910,151
309148910,164
309148910,171
309148910,10
309148910,64
309148910,69
309148910,97
309148910,157
309148910,167
309148910,13
309148910,14
309148910,18
309148910,60
309148910,65
309148910,129
309148910,136
309148910,147
309148910,149
309148910,159
309148910,4
309148910,7
309148910,29
309148910,45
309148910,62
309148910,81
309148910,132
309148910,153
309148910,16
309148910,28
309148910,33
309148910,66
309148910,90
309148910,124
309148910,182
309148910,187
309148910,191
309148910,196
309148910,202
120345901,69
120345901,93
120345901,108
120345901,134
120345901,157
120345901,158
120345901,166
120345901,167
120345901,149
120345901,20
120345901,29
120345901,45
120345901,46
120345901,62
120345901,125
120345901,126
120345901,5
120345901,40
120345901,72
120345901,112
120345901,120
120345901,121
